category,fraction,average_dot_product,variance,second_best_category
Swan,0.012589866189673558,0.29034224,0.0003271155,Goose
Goose,0.015272952426817104,0.2858348,0.00037008576,Duck
Ostrich,0.008496439750954559,0.3022842,0.00042689088,Goose
Zebra,0.007602077671906711,0.30500287,0.00028012134,Rhinoceros
Camel,0.004609404561246603,0.281517,0.000442633,Ostrich
Woodpecker,0.010801142031577862,0.29173818,0.0004498002,Sparrow
Magpie,0.008874823707474803,0.28902438,0.00058954075,Raven
Squirrel,0.015616937841835507,0.2891068,0.00013599312,Hamster
Harbor Seal,0.009425200371504247,0.2919404,0.0002948176,Sea Lion
Sea Lion,0.013690619517732448,0.295515,0.00034610232,Harbor Seal
Whale,0.010594750782566819,0.28030467,0.00019228304,Sea Lion
Otter,0.004918991434763166,0.29355162,0.00038833884,Sea Lion
Hippopotamus,0.005469368098792611,0.299057,0.0004201925,Rhinoceros
Panda,0.003921433731209797,0.29168412,0.00016579712,Red panda
Red panda,0.003955832272711637,0.3193786,0.0003737657,Panda
Raccoon,0.005538165181796292,0.29605132,0.000294016,Red panda
Rhinoceros,0.00959719307901345,0.28976297,0.00029173546,Hippopotamus
Elephant,0.007017302466375426,0.28613403,0.0001614608,Rhinoceros
Hamster,0.006982903924873585,0.2864891,0.00027721387,Mouse
Mouse,0.005090984142272367,0.27483037,0.00017374271,Hamster
Lynx,0.004678201644250284,0.28344986,0.0004619851,Leopard
Pig,0.007946063086925114,0.27637047,0.00016484942,Hippopotamus
Hedgehog,0.004918991434763166,0.30160576,0.0003530062,Hamster
Tiger,0.010904337656083382,0.27942276,0.0001322629,Zebra
Leopard,0.005916549138316535,0.29417863,0.00030130008,Jaguar
Lion,0.01062914932406866,0.2870493,0.00013803896,Cheetah
Duck,0.012555467648171717,0.28285354,0.00027660214,Goose
Canary,0.0061229403873275775,0.28117755,0.00030225582,Sparrow
Penguin,0.014275394723263734,0.2838965,0.00029571718,Magpie
Polar Bear,0.009975577035533693,0.30416566,0.00020590815,Bear
Kangaroo,0.008393244126449038,0.28598964,0.00041928058,Deer
Monkey,0.03549929482989921,0.2738896,0.00015300928,Squirrel
Tortoise,0.011489112861614668,0.2951614,0.00017047356,Turtle
Koala,0.00319906435967115,0.29697993,0.00040186604,Kangaroo
Sparrow,0.01840321970348457,0.28181642,0.0001975514,Canary
Owl,0.016476901379381514,0.28649998,0.00013080669,Eagle
Horse,0.016786488252898076,0.2723238,0.00012167946,Mule
Mule,0.005950947679818376,0.2680586,0.00022783996,Horse
Raven,0.0033710570671803513,0.28017512,0.00016238251,Magpie
Eagle,0.02879157923704035,0.28160536,0.00014183199,Magpie
Fox,0.007017302466375426,0.28556922,0.00027352688,Red panda
Moths and butterflies,0.059199889924667196,0.27164632,0.000214687,Butterfly
Caterpillar,0.04114065563620103,0.28494763,0.00048733715,Centipede
Crab,0.014688177221285818,0.2905065,0.00029580432,Scorpion
Butterfly,0.038939148980083244,0.28432897,0.000116698735,Moths and butterflies
Ladybug,0.016717691169894397,0.31030524,0.00048738645,Snail
Shrimp,0.003818238106704276,0.27115476,0.0002731117,Crab
Chicken,0.01630490867187231,0.2772107,0.00011972033,Turkey
Fish,0.030614701936637886,0.26648197,0.00013651901,Goldfish
Turkey,0.005262976849781569,0.2872738,0.000265296,Chicken
Sheep,0.008083657252932476,0.27825227,0.00019932199,Cattle
Brown Bear,0.006879708300368065,0.29490414,0.0003391075,Bear
Turtle,0.011385917237109147,0.28867036,0.00015288177,Tortoise
Sea Turtle,0.011970692442640433,0.2907322,0.0003429117,Turtle
Crocodile,0.013174641395204844,0.28529215,0.00020095387,Lizard
Snake,0.024044580509786386,0.2816485,0.00010157791,Worm
Worm,0.002683086237143545,0.2787474,0.00023671296,Centipede
Lizard,0.04172543084173231,0.28226712,0.00011165458,Crocodile
Parrot,0.01922878469952874,0.28658968,0.00017881308,Canary
Deer,0.016167314505864953,0.27796274,0.0001524905,Kangaroo
Cattle,0.008496439750954559,0.27424794,0.00017455715,Bull
Centipede,0.008702830999965602,0.29391068,0.00022279793,Caterpillar
Cheetah,0.007361287881393829,0.29986173,0.00018551193,Leopard
Jaguar,0.0033710570671803513,0.30085537,0.00021952025,Leopard
Bear,0.0024078979051288226,0.27986005,0.00015769005,Brown Bear
Goldfish,0.00963159162051529,0.28467265,0.00022480829,Fish
Giraffe,0.010491555158061298,0.29583555,0.00018942785,Zebra
Goat,0.0032334629011729903,0.26596144,8.479078e-05,Sheep
Bull,0.0041622235217226786,0.2743356,0.00013692713,Cattle
Rabbit,0.010869939114581543,0.2843984,7.259996e-05,Kangaroo
Jellyfish,0.02032953802758763,0.29156387,0.00033074265,Seahorse
Spider,0.03584328024491761,0.2814496,0.000104073144,Tick
Scorpion,0.00643252726084414,0.28550282,0.0005054882,Crab
Seahorse,0.006776512675862543,0.2788636,0.00044520132,Fish
Starfish,0.011282721612603625,0.31101698,0.0004997137,Seahorse
Frog,0.020879914691617076,0.2849888,0.0001643462,Lizard
Shark,0.015376148051322624,0.27819246,0.000115072435,Fish
Squid,0.0011007533280588903,0.27431047,0.00022353232,Starfish
Snail,0.01702727804341096,0.2996683,0.0003642535,Worm
Tick,0.0008255649960441677,0.25454178,0.00017310183,Spider
