category,fraction,average_dot_product,variance,second_best_category
Large apple_pie,0.021488711096217483,0.29176432,0.00024988127,apple_pie
apple_pie,0.008964101704854857,0.29152104,0.00032090695,Large apple_pie
Crispy Chicken,0.026682863485946468,0.29614228,0.00022907347,Crispy Chickens
Large Fry,0.00025132995434172495,0.27349606,0.0004245142,Large Fries
Small apple_pie,0.007916893561764336,0.28693599,0.00036925363,apple_pie
Baked Potato,0.010053198173668999,0.30457446,0.00045873324,Baked Potatoes
Small Donut,8.377665144724166e-05,0.28380758,3.324449e-05,Large Donut
Large apple_pies,0.0005026599086834499,0.2934069,0.00025137266,apple_pies
Large cheesecakes,0.001717421354668454,0.2754369,0.00037844587,cheesecakes
Large samosas,0.0022200812633519037,0.3083666,0.00038995384,samosas
cheesecake,0.021321157793323,0.29301652,0.00028715152,Small cheesecake
Large chicken_curry,0.011896284505508314,0.29215145,0.00029023265,chicken_curry
Large Donut,0.008293888493276924,0.30097032,0.00015571863,Donut
apple_pies,0.0010472081430905208,0.2742012,0.0003388548,apple_pie
Large masala_dosa,0.007958781887487958,0.3087014,0.0006087454,Large masala_dosas
Large ice_cream,0.0203158379759561,0.28206724,0.00016508593,ice_cream
Large Crispy Chicken,0.006534578812884849,0.29488543,0.0002339681,Crispy Chicken
Large jalebi,0.0032672894064424245,0.32932904,0.0008083613,jalebi
Small chai,0.0007539898630251749,0.25538486,0.00024290879,chai
dal_makhanis,0.00012566497717086248,0.23590223,0.00030370554,Large dal_makhanis
Large Taquitos,0.0172998785238554,0.30304718,0.00019336728,Taquitos
chapatis,0.0004607715829598291,0.26779708,0.00094806607,Large chapatis
Large samosa,0.0012985380974322456,0.30435318,0.00039842053,Small samosa
Small cheesecake,0.010095086499392619,0.28978753,0.0002435708,cheesecake
Large cheesecake,0.009550538264985548,0.29492703,0.00028941507,cheesecake
Large idlis,0.001466091400326729,0.3119795,0.00032952172,idlis
Small ice_cream,0.006869685418673816,0.2831142,0.00026053918,Large ice_cream
Large pizza,0.005110375738281741,0.28174362,0.00018040079,Large pizzas
omelette,0.009508649939261928,0.28525475,0.00033383642,omelettes
butter_naans,0.0005026599086834499,0.26584867,0.00035969415,Large butter_naans
Large pav_bhajis,0.0030159594521006997,0.28994682,0.00034562085,pav_bhajis
