category,fraction,average_dot_product,variance,second_best_category
Image of gardenias,0.1009549795361528,0.3228843,0.00036726127,Picture of gardenias
Cool lilies,0.08049113233287858,0.31460115,5.4432174e-05,Image of lilies
Image of hydrangeas,0.06957708049113233,0.3367213,0.00012591307,Cool hydrangeas
Image of tulip,0.040927694406548434,0.3145036,0.00017989476,Cool tulip
Image of daisies,0.11186903137789904,0.31700128,0.0001394109,Picture of daisies
Picture of bougainvillea,0.020463847203274217,0.32625467,0.00020607312,Image of bougainvillea
Image of orchids,0.08458390177353342,0.31564987,8.356956e-05,Picture of orchids
Image of hibiscus,0.06821282401091405,0.31830493,0.00013269424,Picture of hibiscus
tulips,0.05320600272851296,0.30533242,4.309263e-05,Image of tulip
Cool garden_roses,0.004092769440654843,0.3045307,6.623069e-05,Picture of garden_roses
Image of peonies,0.10368349249658936,0.3206683,0.000110030174,Picture of peonies
Cool hydrangeas,0.01227830832196453,0.34135643,8.777777e-05,Image of hydrangeas
Image of lilies,0.02592087312414734,0.30890825,7.690254e-05,Cool lilies
Image of garden_roses,0.08867667121418826,0.3040176,0.00015987249,Picture of garden_roses
Cool bougainvillea,0.03274215552523874,0.33151448,0.0001252989,Picture of bougainvillea
Picture of garden_roses,0.005457025920873124,0.3129773,0.0001892671,Image of garden_roses
Picture of gardenias,0.005457025920873124,0.32032,4.120171e-05,Image of gardenias
Image of bougainvillea,0.040927694406548434,0.32233036,0.00022691886,Picture of bougainvillea
Cool hibiscus,0.020463847203274217,0.32196894,8.9677174e-05,Image of hibiscus
Picture of daisies,0.001364256480218281,0.3052454,0.0,Image of daisies
Cool orchids,0.002728512960436562,0.317976,0.00034298748,Image of orchids
Picture of hibiscus,0.005457025920873124,0.31615052,2.361089e-05,Image of hibiscus
Cool tulip,0.004092769440654843,0.30700362,3.189842e-05,Image of tulip
hibiscuses,0.004092769440654843,0.30662006,0.0002562801,Image of hibiscus
hydrangeas,0.001364256480218281,0.31759086,0.0,hydrangeas
bougainvilleas,0.002728512960436562,0.30686623,0.00016833097,bougainvillea
bougainvillea,0.001364256480218281,0.31556112,0.0,Cool bougainvillea
gardenias,0.001364256480218281,0.3253932,0.0,gardenias
Picture of lilies,0.002728512960436562,0.312508,0.00024871528,Image of lilies
Picture of peonies,0.002728512960436562,0.31779882,3.6016107e-05,Image of peonies
