category,fraction,average_dot_product,variance,second_best_category
Image of gardenias,0.10641200545702592,0.32273617,0.00035104997,gardenias
Image of lilies,0.10368349249658936,0.3091307,6.0646158e-05,lilies
Image of hydrangeas,0.08185538881309687,0.3369778,0.00011870861,hydrangeas
Image of tulip,0.09822646657571624,0.30590332,0.00015909142,tulip
Image of daisies,0.11323328785811733,0.3168487,0.0001396386,daisies
Image of bougainvillea,0.07639836289222374,0.32405502,0.00018433163,bougainvillea
Image of orchids,0.08731241473396999,0.31567553,9.088218e-05,orchids
Image of hibiscus,0.0927694406548431,0.31811222,0.00011967911,hibiscus
lilies,0.005457025920873124,0.30881578,8.354336e-05,Image of lilies
Image of garden_roses,0.09959072305593451,0.3040129,0.00016549515,garden_roses
Image of peonies,0.10641200545702592,0.3205418,0.00010832762,peonies
bougainvillea,0.020463847203274217,0.32464418,0.0002058506,Image of bougainvillea
hydrangeas,0.001364256480218281,0.31759086,0.0,Image of hydrangeas
hibiscus,0.005457025920873124,0.30375183,8.662045e-05,Image of hibiscus
gardenias,0.001364256480218281,0.3253932,0.0,Image of gardenias
