category,fraction,average_dot_product,variance,second_best_category
detailed skateboard,0.022282608695652174,0.3103703,0.00022795724,image of skateboard
picture of skateboard,0.0024456521739130437,0.2937342,0.00078321167,image of skateboard
image of skateboard,0.017663043478260868,0.30132118,0.00028268373,picture of skateboard
skateboards,0.004891304347826087,0.30776122,0.0003134542,detailed skateboard
image of scooter,0.050271739130434784,0.30123645,0.0001625061,scooters
cool skateboard,0.0010869565217391304,0.31300962,9.568781e-05,image of skateboard
detailed kayak,0.03179347826086956,0.30646357,0.00029550047,image of kayak
image of segway,0.04782608695652174,0.31223735,0.00038802624,picture of segway
unicycles,0.003260869565217391,0.29581803,0.0009208818,image of unicycle
skateboard,0.0002717391304347826,0.27469078,0.0,image of skateboard
detailed segway,0.004076086956521739,0.31224257,0.00040808518,image of segway
image of van,0.005706521739130435,0.26322722,0.00042440777,picture of van
image of unicycle,0.027445652173913045,0.31125948,0.00078968954,picture of unicycle
classic skateboard,0.0002717391304347826,0.32940727,0.0,cool skateboard
image of helicopter,0.027445652173913045,0.2873816,0.0001537304,picture of helicopter
picture of helicopter,0.004347826086956522,0.28649062,9.442866e-05,image of helicopter
image of hovercraft,0.027445652173913045,0.3011272,0.0003178946,picture of hovercraft
detailed helicopter,0.01358695652173913,0.29621726,0.0001245594,image of helicopter
cool helicopter,0.002989130434782609,0.28844985,5.2126972e-05,image of helicopter
helicopters,0.001358695652173913,0.2869851,4.8244e-05,image of helicopter
image of airplane,0.01657608695652174,0.2755653,0.00012485316,picture of airplane
classic helicopter,0.0005434782608695652,0.28949144,4.7571957e-05,image of helicopter
image of bicycle,0.01548913043478261,0.28653193,0.00037800637,picture of bicycle
detailed unicycle,0.014130434782608696,0.30909842,0.0005069421,image of unicycle
cool bicycle,0.005978260869565218,0.2981847,0.00018868121,detailed bicycle
picture of unicycle,0.003532608695652174,0.3213263,0.00047510403,image of unicycle
classic bicycle,0.004076086956521739,0.2992459,2.5399526e-05,cool bicycle
picture of bicycle,0.0024456521739130437,0.29658613,0.00012905068,image of bicycle
cool unicycle,0.003260869565217391,0.30996865,0.00016114116,image of unicycle
detailed bicycle,0.004347826086956522,0.2990186,0.00027441978,image of bicycle
bicycles,0.0010869565217391304,0.26325458,5.00679e-05,image of bicycle
rickshaw,0.0008152173913043478,0.2768348,0.0002386719,rickshaws
image of motorcycle,0.016304347826086956,0.27688473,0.00017804305,picture of motorcycle
image of rickshaw,0.023641304347826086,0.31594726,0.00029422497,picture of rickshaw
cool rickshaw,0.0024456521739130437,0.30281392,0.00010714266,image of rickshaw
detailed scooter,0.0024456521739130437,0.29684764,0.00015738938,cool scooter
bicycle,0.0002717391304347826,0.27115503,0.0,cool bicycle
classic motorcycle,0.00923913043478261,0.29414576,0.00013094088,image of motorcycle
cool motorcycle,0.008967391304347826,0.29876047,0.00022888905,detailed motorcycle
detailed rickshaw,0.01576086956521739,0.31524822,0.00030458384,image of rickshaw
image of kayak,0.024728260869565217,0.29425853,0.00024090233,kayak
detailed tractor,0.007880434782608695,0.28979155,0.00018093504,image of tractor
image of tractor,0.02391304347826087,0.299693,0.0002580285,picture of tractor
classic tractor,0.007880434782608695,0.31066996,0.00014767976,cool tractor
picture of tractor,0.0019021739130434783,0.30237272,0.00024161169,image of tractor
tractors,0.002717391304347826,0.28193012,0.00056081417,image of tractor
tractor,0.0010869565217391304,0.31810176,1.5541911e-05,cool tractor
cool tractor,0.010326086956521738,0.303866,0.00022226886,image of tractor
image of truck,0.022554347826086958,0.28337955,0.00022194759,picture of truck
image of ambulance,0.03858695652173913,0.31071293,0.0002823279,picture of ambulance
segways,0.005978260869565218,0.3219726,0.0004499392,image of segway
picture of rickshaw,0.0024456521739130437,0.32158855,0.0009369188,image of rickshaw
rickshaws,0.0010869565217391304,0.31051975,5.0090253e-05,image of rickshaw
ambulances,0.003260869565217391,0.2921202,0.00010856986,image of ambulance
classic rickshaw,0.0005434782608695652,0.29805332,0.0002764836,cool rickshaw
detailed airplane,0.00923913043478261,0.28189564,0.00023380447,image of airplane
airplane,0.0016304347826086956,0.26865086,0.0002044489,classic airplane
airplanes,0.0024456521739130437,0.26825067,0.00015707148,image of airplane
picture of airplane,0.008152173913043478,0.28172588,0.00011764367,image of airplane
cool airplane,0.003260869565217391,0.2815443,4.639725e-05,image of airplane
classic airplane,0.002717391304347826,0.27353022,0.0001337409,image of airplane
cool hovercraft,0.00625,0.29961562,0.0004046378,image of hovercraft
jet skis,0.002717391304347826,0.29776424,0.00010689497,image of jet ski
