category,fraction,average_dot_product,variance,second_best_category
Image of billiard_ball,0.02344857672592431,0.3059728,0.0007259635,Picture of billiard_ball
Picture of the billiard_balls,0.049078416403097395,0.30979273,0.00056316797,Image of billiard_ball
Picture of billiard_ball,0.00403533645981023,0.32418388,0.00079022226,Image of billiard_ball
Picture of the rugby_balls,0.0037081470171229144,0.30178046,0.0003927876,rugby_balls
Image of bowling_ball,0.04537026938597448,0.29710317,0.0007213721,Picture of bowling_ball
table_tennis_balls,0.01625040898680336,0.3039234,0.0011596744,Picture of the table_tennis_balls
Picture of the table_tennis_balls,0.012651325117242884,0.29848316,0.0005882444,table_tennis_balls
tennis_balls,0.023121387283236993,0.2925775,0.0010242732,Image of tennis_ball
Picture of the bowling_balls,0.022030755807612608,0.31359628,0.0005639709,Picture of bowling_ball
bowling_ball,0.00643472570618388,0.28739792,0.0005283356,Image of bowling_ball
billiard_balls,0.002835641836623405,0.30335,0.0017865988,Picture of the billiard_balls
table_tennis_ball,0.003926273312247791,0.29340208,0.0009062555,Image of table_tennis_ball
Picture of the hockey_balls,0.004689715345184862,0.29299945,0.0005947601,hockey_balls
golf_balls,0.01614134583924092,0.28781167,0.00071041647,Picture of the golf_balls
Picture of bowling_ball,0.03010142872723307,0.3142721,0.0007253177,Image of bowling_ball
cricket_balls,0.005235031082997056,0.29095384,0.001046598,Picture of the cricket_balls
Picture of the hockey_pucks,0.01123350419893118,0.30482382,0.0010714114,hockey_pucks
Image of golf_ball,0.06380194132402661,0.29900914,0.00062701234,Picture of golf_ball
Picture of the golf_balls,0.030210491874795506,0.30648673,0.0006509223,golf_balls
Picture of golf_ball,0.014178209183117024,0.30390802,0.00039397753,Image of golf_ball
hockey_pucks,0.007089104591558512,0.2825046,0.0011934134,Picture of the hockey_pucks
golf_ball,0.0023993892463736502,0.2747971,0.00047826226,Image of golf_ball
Picture of the footballs,0.052895626567782746,0.2939517,0.00021512533,Picture of the american_footballs
Picture of the volleyballs,0.049514668993347145,0.308786,0.00041665064,Image of volleyball
Image of tennis_ball,0.0403533645981023,0.3111793,0.00077142456,Picture of tennis_ball
Picture of the tennis_balls,0.005235031082997056,0.30596212,0.0006901522,tennis_balls
Picture of tennis_ball,0.015159777511178973,0.3028664,0.001125713,Image of tennis_ball
tennis_ball,0.005235031082997056,0.30603763,0.0007683138,Image of tennis_ball
Image of hockey_puck,0.02104918747955066,0.30276352,0.0008412692,Picture of hockey_puck
Image of table_tennis_ball,0.014069146035554586,0.29396397,0.0008914711,Picture of table_tennis_ball
Picture of the cricket_balls,0.0008725051804995092,0.26369637,0.00066066533,cricket_balls
bowling_balls,0.0032718944268731597,0.29519945,0.0005420208,bowling_ball
Image of basketball,0.017668229905115063,0.2969253,0.0003212352,Picture of basketball
Picture of the american_footballs,0.02573890282473552,0.29928434,0.00030873992,Picture of the footballs
Image of cricket_ball,0.03424582833460574,0.31551683,0.0003833892,Picture of cricket_ball
Picture of hockey_puck,0.013632893445304831,0.30658197,0.00086475373,Image of hockey_puck
Image of baseball,0.025629839677173083,0.29100186,0.0002703971,Picture of baseball
baseballs,0.011451630494056059,0.2861359,0.00025009882,Image of baseball
Picture of baseball,0.013851019740429708,0.2968969,0.0001555916,Image of baseball
Picture of the baseballs,0.000654378885374632,0.28179282,0.00013508897,baseballs
Picture of cricket_ball,0.022794197840549677,0.31597725,0.0004496597,Image of cricket_ball
Picture of table_tennis_ball,0.003490020721998037,0.29671317,0.0009148121,Image of table_tennis_ball
american_footballs,0.0016359472134365798,0.2787832,0.00047671795,Picture of the american_footballs
Picture of rugby_ball,0.02999236557967063,0.3142021,0.00033346002,Image of rugby_ball
Image of shuttlecock,0.004144399607372669,0.25590268,0.00021966507,Picture of shuttlecock
Image of volleyball,0.020612934889300907,0.30561173,0.0003031978,Picture of volleyball
Picture of volleyball,0.004580652197622424,0.3149479,0.00017334166,Picture of the volleyballs
Image of hockey_ball,0.020067619151488712,0.2950076,0.00037707452,hockey_ball
cricket_ball,0.010033809575744356,0.30492824,0.00042710098,Picture of cricket_ball
hockey_balls,0.003380957574435598,0.31006908,0.00094729854,Picture of the hockey_balls
Picture of hockey_ball,0.002508452393936089,0.29114404,0.00043171385,Image of hockey_ball
hockey_ball,0.005016904787872178,0.28900728,0.00059482845,Image of hockey_ball
Picture of basketball,0.008834114952557532,0.3012924,0.00020741827,Image of basketball
hockey_puck,0.0014178209183117025,0.27717832,0.001185486,Image of hockey_puck
Picture of the basketballs,0.016577598429490675,0.29747167,0.0003360196,basketballs
Picture of football,0.00807067291962046,0.2867124,0.00023828971,Picture of the footballs
footballs,0.005998473115934126,0.27601045,0.0001300465,Picture of the footballs
rugby_balls,0.0029447049841858437,0.28545243,0.0013633834,Picture of the rugby_balls
Image of rugby_ball,0.02508452393936089,0.3082688,0.0005469281,Picture of rugby_ball
basketballs,0.003490020721998037,0.29390982,0.00031501055,Picture of the basketballs
Image of american_football,0.0020721998036863343,0.26095366,0.00026380387,Picture of american_football
Picture of american_football,0.0008725051804995092,0.26476392,0.0007653311,Image of american_football
Picture of shuttlecock,0.005125967935434616,0.26089695,0.00028486454,Image of shuttlecock
shuttlecocks,0.0010906314756243866,0.24545121,0.0003707111,shuttlecock
shuttlecock,0.006325662558621442,0.2595187,0.0005366021,Picture of shuttlecock
