category,fraction,average_dot_product,variance,second_best_category
Image of billiard_ball,0.017231977314865306,0.30842432,0.0007736592,Picture of billiard_ball
Picture of the billiard_balls,0.03566364925291744,0.3137013,0.0005201287,Image of billiard_balls
Picture of billiard_ball,0.00403533645981023,0.32418388,0.00079022226,Image of billiard_ball
Image of billiard_balls,0.02192169266005017,0.30098304,0.0006576747,Picture of the billiard_balls
Image of bowling_ball,0.039044606827353036,0.29884133,0.0006766985,Picture of bowling_ball
table_tennis_balls,0.00981568328061948,0.30619383,0.0015487353,Image of table_tennis_balls
Image of table_tennis_balls,0.02344857672592431,0.29750887,0.0005490325,Picture of the table_tennis_balls
Image of bowling_balls,0.013305704002617515,0.29883268,0.00068629376,Picture of the bowling_balls
tennis_balls,0.015814156396553605,0.28845695,0.0011053808,Image of tennis_balls
bowling_ball,0.006107536263496564,0.28805324,0.0005461914,Image of bowling_ball
table_tennis_ball,0.003490020721998037,0.29335505,0.0009974316,Image of table_tennis_ball
Image of cricket_balls,0.0011996946231868251,0.28681278,0.0005672032,cricket_balls
Picture of the bowling_balls,0.01548696695386629,0.31896144,0.0004747149,Image of bowling_balls
golf_balls,0.010142872723306795,0.28894168,0.0007876837,Image of golf_balls
billiard_balls,0.000654378885374632,0.31616384,0.0015968581,Image of billiard_balls
Picture of bowling_ball,0.029228923546733558,0.3151139,0.0007028437,Image of bowling_ball
Image of footballs,0.09303086487076018,0.29619738,0.00018310547,Picture of the footballs
cricket_balls,0.004689715345184862,0.29279464,0.0010697065,Image of cricket_balls
Picture of the hockey_pucks,0.008506925509870214,0.30987057,0.00091507495,Image of hockey_pucks
Image of golf_ball,0.05573126840440615,0.29997706,0.00060934376,Picture of golf_ball
Image of golf_balls,0.02126731377467554,0.29619136,0.00069707236,Picture of the golf_balls
Picture of golf_ball,0.01374195659286727,0.304442,0.00038989386,Image of golf_ball
Picture of the golf_balls,0.020612934889300907,0.311219,0.00057664496,Image of golf_balls
hockey_pucks,0.0055622205256843716,0.28297392,0.0012930047,Image of hockey_pucks
golf_ball,0.0023993892463736502,0.2747971,0.00047826226,Image of golf_ball
Image of hockey_pucks,0.007089104591558512,0.29078728,0.0010324478,Picture of the hockey_pucks
Image of volleyballs,0.026066092267422836,0.3097922,0.0004233915,Picture of the volleyballs
Image of tennis_ball,0.03609990184316719,0.31248987,0.00074158405,Picture of tennis_ball
Image of tennis_balls,0.014287272330679463,0.3080837,0.00073035434,tennis_balls
Picture of tennis_ball,0.014941651216054095,0.30296263,0.0011387846,Image of tennis_ball
tennis_ball,0.005125967935434616,0.30555835,0.0007736328,Image of tennis_ball
Image of hockey_puck,0.018431671938052133,0.30323276,0.0008803712,Picture of hockey_puck
Picture of the volleyballs,0.03206456538335696,0.31047124,0.00038556338,Image of volleyballs
Image of table_tennis_ball,0.010906314756243865,0.29681528,0.0008934021,Picture of table_tennis_ball
Picture of the table_tennis_balls,0.004144399607372669,0.30507016,0.0009905916,Image of table_tennis_balls
Picture of the cricket_balls,0.0005453157378121933,0.24862328,5.736947e-05,Image of cricket_balls
bowling_balls,0.0023993892463736502,0.2945759,0.0005452579,Image of bowling_balls
Image of basketball,0.008288799214745337,0.29428193,0.00037385288,Picture of basketball
Picture of the tennis_balls,0.0008725051804995092,0.3018061,0.0002264902,Image of tennis_balls
Picture of the american_footballs,0.006325662558621442,0.3105085,0.0003991127,Image of american_footballs
Image of cricket_ball,0.03391863889191842,0.31577155,0.00038009594,Picture of cricket_ball
Picture of hockey_puck,0.013523830297742392,0.30680934,0.00086527487,Image of hockey_puck
Image of baseballs,0.03370051259679354,0.29923543,0.00021730195,Image of baseball
Image of baseball,0.010033809575744356,0.28711745,0.00045187576,Picture of baseball
Picture of baseball,0.007743483476933145,0.29698843,0.00021240745,Image of baseball
Picture of the hockey_balls,0.003162831279310721,0.29332316,0.0006161476,Image of hockey_balls
Image of hockey_balls,0.003162831279310721,0.2937445,0.00064549776,Picture of the hockey_balls
Picture of cricket_ball,0.02268513469298724,0.31630495,0.00042939186,Image of cricket_ball
Picture of table_tennis_ball,0.003490020721998037,0.29671317,0.00091480464,Image of table_tennis_ball
Picture of the footballs,0.013087577707492639,0.2979938,0.00032999515,Image of footballs
american_footballs,0.000327189442687316,0.25346982,0.0005275309,Image of american_footballs
Picture of the rugby_balls,0.002508452393936089,0.3039148,0.00031879675,Image of rugby_balls
Image of shuttlecock,0.004144399607372669,0.25590268,0.00021966507,Picture of shuttlecock
Image of volleyball,0.012542261969680444,0.30476418,0.00030085523,Image of volleyballs
Picture of volleyball,0.004362525902497546,0.3142794,0.00017061233,Picture of the volleyballs
Picture of rugby_ball,0.029228923546733558,0.31490037,0.00031605765,Image of rugby_ball
Image of hockey_ball,0.018322608790489695,0.29589733,0.0003412962,hockey_ball
cricket_ball,0.009924746428181917,0.30493203,0.0004317839,Picture of cricket_ball
hockey_balls,0.0029447049841858437,0.3142182,0.00092489633,Image of hockey_balls
Picture of hockey_ball,0.0023993892463736502,0.2901385,0.00042808056,Image of hockey_ball
hockey_ball,0.00490784164030974,0.28930753,0.00060389837,Image of hockey_ball
