category,fraction,average_dot_product,variance,second_best_category
Large billiard_ball,0.01712291416730287,0.29164216,0.0004342559,Large billiard_balls
Large billiard_balls,0.0375177227614789,0.307489,0.00044986812,Medium billiard_balls
Sports billiard_ball,0.013523830297742392,0.31598535,0.00035245958,Small billiard_ball
Medium billiard_balls,0.006216599411059003,0.299068,0.0005187821,Medium billiard_ball
Medium billiard_ball,0.002181262951248773,0.30189496,0.0009169161,Medium billiard_balls
Small billiard_balls,0.004471589050059985,0.3035142,0.0009362756,Small billiard_ball
Small billiard_ball,0.006216599411059003,0.3089509,0.0007144861,Small billiard_balls
Sports table_tennis_ball,0.01548696695386629,0.3026418,0.000556066,table_tennis_ball
table_tennis_balls,0.012542261969680444,0.30842012,0.00078442617,Large table_tennis_balls
tennis_balls,0.017559166757552622,0.30312946,0.001010332,Large tennis_balls
Small table_tennis_balls,0.0010906314756243866,0.27449805,7.910132e-05,table_tennis_balls
bowling_ball,0.024430145053986257,0.3056695,0.00069731474,Small bowling_ball
Small bowling_balls,0.0035990838695604756,0.29708567,0.0008308526,bowling_balls
billiard_balls,0.002726578689060966,0.32533097,0.00060573575,Small billiard_balls
Large bowling_ball,0.017341040462427744,0.3080879,0.00048573813,bowling_ball
bowling_balls,0.006870978296433635,0.30559504,0.00060252537,bowling_ball
Large table_tennis_ball,0.002617515541498528,0.29218838,0.0005896191,Medium table_tennis_ball
cricket_balls,0.003926273312247791,0.29427344,0.00070106983,Medium cricket_balls
golf_balls,0.018431671938052133,0.30330077,0.00049706746,Large golf_balls
Small hockey_pucks,0.0023993892463736502,0.29003695,0.0012696385,Large hockey_pucks
Medium footballs,0.03544552295779256,0.28567865,0.00016073373,Large footballs
hockey_pucks,0.0032718944268731597,0.29699928,0.00059774716,Large hockey_pucks
Medium table_tennis_balls,0.004689715345184862,0.29716802,0.0013245427,table_tennis_balls
Medium golf_ball,0.011887883084305812,0.29420656,0.00058004394,Medium golf_balls
Small golf_ball,0.009052241247682408,0.29722202,0.00056138093,Sports golf_ball
Sports golf_ball,0.042316501254226195,0.29435304,0.00036146224,golf_ball
Medium golf_balls,0.00970662013305704,0.29387233,0.0006436498,golf_balls
Large golf_ball,0.022030755807612608,0.30643624,0.0004641278,Sports golf_ball
golf_ball,0.0055622205256843716,0.30532417,0.00022465576,Sports golf_ball
Large golf_balls,0.00567128367324681,0.29546508,0.0005854918,golf_balls
Small bowling_ball,0.009161304395244848,0.30080923,0.00088172866,bowling_ball
Small golf_balls,0.002835641836623405,0.30297425,0.0005335258,Small golf_ball
