category,fraction,average_dot_product,variance,second_best_category
Small Banana,0.0024052916416115455,0.29400635,0.00016758591,Medium Banana
Bananas,0.01683704149128082,0.30695882,0.00023692846,Large Bananas
Small Bananas,0.03126879134095009,0.29620072,0.00020504915,Large Bananas
Large Bananas,0.02555622369212267,0.30328694,0.00024381526,Small Bananas
Large Banana,0.010823812387251955,0.31570435,0.00010324849,Medium Banana
Large Apples,0.01894167167769092,0.29882458,8.607289e-05,Apples
Large Mango,0.018641010222489478,0.3124349,0.00029496994,Large Mangoes
Medium Banana,0.0072158749248346366,0.30990532,0.00020032127,Bananas
Banana,0.004209260372820205,0.3122828,0.00015619824,Bananas
Kiwis,0.07366205652435358,0.32681414,0.00046128253,Small Kiwis
strawberries,0.0417919422730006,0.30173287,0.00011643746,Medium strawberries
Large strawberries,0.02555622369212267,0.30393657,9.5541334e-05,strawberries
strawberry,0.010523150932050512,0.29860386,0.00014560563,strawberries
Small strawberries,0.0012026458208057728,0.30963728,7.818639e-05,strawberries
Large strawberry,0.008719182200841852,0.31815365,0.0001572576,strawberry
Medium strawberries,0.012026458208057728,0.3022415,0.00010737181,strawberries
Small Kiwis,0.010823812387251955,0.33100092,0.00051979226,Kiwis
Kiwi,0.0012026458208057728,0.3051855,0.0010525212,Medium Kiwi
Large Kiwis,0.005712567648827421,0.31987056,0.00035105253,Kiwis
Medium Kiwi,0.009921828021647625,0.31635594,0.00058791856,Kiwi
Small Avocados,0.012928442573662057,0.30414268,0.00013206726,Small Avocado
Large Pineapple,0.026458208057727,0.32083833,9.253892e-05,Pineapple
Pineapple,0.04149128081779916,0.311177,0.00023386444,Large Pineapple
Pineapples,0.0003006614552014432,0.32741386,0.0,Large Pineapples
Large Pineapples,0.017137702946482262,0.31730625,0.00012452142,Small Pineapples
Small Pineapple,0.00751653638003608,0.3186915,0.00010185242,Pineapple
Small Pineapples,0.006313890559230307,0.31806698,0.0001571292,Large Pineapples
Medium Pineapple,0.0018039687312086591,0.32424858,1.758337e-05,Pineapple
Large Cherries,0.04209260372820205,0.30907175,0.00018735613,Cherries
Cherries,0.04690318701142514,0.31227738,0.00014081367,Large Cherries
Large Oranges,0.01503307276007216,0.30829045,0.00015786171,Oranges
Large Cherry,0.00661455201443175,0.3061358,0.00039425763,Large Cherries
Small Apple,0.004509921828021648,0.29493132,0.00017171701,Apple
Small Cherries,0.0012026458208057728,0.28558582,3.27155e-05,Cherries
Small Watermelon,0.001503307276007216,0.30325335,0.0005201638,Watermelon
Oranges,0.03217077570655442,0.3140448,0.00018265983,Small Oranges
Large Orange,0.012026458208057728,0.31401864,0.00010654926,Orange
Small Oranges,0.025255562236921228,0.30699536,0.00016391277,Oranges
Large Mangoes,0.052615754660252555,0.3135602,0.00026433673,Mangoes
Mangoes,0.027660853878532773,0.30346176,0.00034362337,Large Mangoes
Small Apples,0.004509921828021648,0.2986969,8.703073e-05,Apples
Small Orange,0.004810583283223091,0.30580866,0.0001949668,Orange
Orange,0.005111244738424534,0.2954087,0.0004136422,Oranges
Large Apple,0.03307276007215875,0.30150664,5.6535548e-05,Apple
Apples,0.03337342152736019,0.29885402,7.024542e-05,Small Apples
Apple,0.004810583283223091,0.29555845,5.943328e-05,Large Apple
Medium Apple,0.0006013229104028864,0.29693168,1.0222197e-05,Apples
Small Avocado,0.037582681900180395,0.30032408,0.00016004944,Large Avocado
Large Avocado,0.024052916416115455,0.3093665,0.00020145773,Small Avocado
Large Avocados,0.011124473842453398,0.30347148,0.0002286112,Large Avocado
Large Watermelons,0.04720384846662658,0.3179989,0.00026478738,Watermelons
Avocados,0.003006614552014432,0.30001688,0.00048434734,Small Avocados
Watermelon,0.03217077570655442,0.30507582,0.00015795343,Watermelons
Large Watermelon,0.004810583283223091,0.3224234,7.5019896e-05,Large Watermelons
Medium Watermelon,0.0036079374624173183,0.30237105,0.00053811073,Watermelon
Watermelons,0.01232711966325917,0.30804035,0.0004210414,Watermelon
Small Mangoes,0.006915213469633193,0.30008116,0.00031527228,Large Mangoes
Mango,0.0027059530968129887,0.30741233,0.00030348697,Mangoes
Small Kiwi,0.0006013229104028864,0.29918435,0.0003540218,Medium Kiwi
Large Kiwi,0.0006013229104028864,0.3026891,6.107986e-05,Medium Kiwi
Small Watermelons,0.0006013229104028864,0.2836864,1.5728176e-05,Watermelons
Small strawberry,0.0012026458208057728,0.30475235,4.7184527e-05,strawberry
Cherry,0.0009019843656043296,0.30459103,0.00015304486,Cherries
Small Cherry,0.0003006614552014432,0.28749153,0.0,Large Cherry
Medium Orange,0.0012026458208057728,0.2713585,0.0011115596,Orange
Medium Mango,0.0012026458208057728,0.2846181,0.00019311905,Mango
Avocado,0.003006614552014432,0.29464543,0.00077322125,Small Avocado
