category,fraction,average_dot_product,variance,second_best_category
car,0.021467391304347827,0.26136202,0.000120784665,cars
Large cars,0.0019021739130434783,0.2638674,0.00013258202,cars
cars,0.005706521739130435,0.25760782,0.00013604618,car
Vehicle buses,0.006521739130434782,0.2763289,0.00012535353,Vehicle bus
Vehicle cars,0.002173913043478261,0.25217506,0.00037164986,Vehicle car
Small car,0.0019021739130434783,0.27699205,0.00018200705,Small cars
Large car,0.006521739130434782,0.25884563,7.657707e-05,car
Vehicle hovercraft,0.007336956521739131,0.28258497,0.0004214534,Vehicle hovercrafts
Vehicle fire truck,0.00923913043478261,0.2978289,0.00014295298,fire truck
Small cars,0.0002717391304347826,0.28221017,0.0,cars
Vehicle motorcycles,0.005978260869565218,0.27510503,9.3991104e-05,motorcycle
Vehicle car,0.003260869565217391,0.26170802,6.709993e-05,car
Vehicle ambulances,0.01141304347826087,0.2989233,0.00037946587,Vehicle ambulance
Mid-Sized car,0.0010869565217391304,0.25049543,0.00022112578,car
hovercraft,0.0016304347826086956,0.2695897,5.3261716e-05,Vehicle hovercraft
tractor,0.007336956521739131,0.30572632,0.00021129184,Small tractor
Vehicle unicycle,0.025543478260869567,0.30947402,0.00054376683,Large unicycle
Vehicle boat,0.03016304347826087,0.29647422,0.00024758588,Vehicle boats
Vehicle skateboard,0.009510869565217392,0.30769032,0.0002879279,Vehicle skateboards
Vehicle scooter,0.001358695652173913,0.28458557,0.00015488864,Vehicle scooters
Vehicle jet ski,0.03125,0.30570912,0.00018829678,Large jet ski
Large van,0.00842391304347826,0.29847592,0.0001377598,Vehicle van
Vehicle van,0.01875,0.28554872,0.00020869572,Large van
Small van,0.01576086956521739,0.28615305,0.00018821914,Vehicle van
Vehicle kayak,0.02418478260869565,0.30714482,0.00024055096,Vehicle kayaks
Vehicle vans,0.002717391304347826,0.28320125,0.00010823012,Vehicle van
Large vans,0.0008152173913043478,0.2816293,2.9802322e-06,Large van
Mid-Sized van,0.001358695652173913,0.2884408,0.000489229,Vehicle van
Vehicle bicycles,0.0038043478260869567,0.283253,0.000113410606,Vehicle bicycle
Mid-Sized ambulance,0.00842391304347826,0.30502886,0.00023952607,Small ambulance
Small motorcycle,0.005706521739130435,0.28156248,0.0002316123,motorcycle
Vehicle ambulance,0.010597826086956521,0.31345618,0.00026419223,Small ambulance
Vehicle bus,0.022282608695652174,0.2882374,0.00013715465,Large bus
Small truck,0.0038043478260869567,0.28103405,0.0001504847,truck
