category,fraction,average_dot_product,variance,second_best_category
Land Rover Car,0.026974113552316728,0.2944964,0.00018781231,Land Rover Cars
Suzuki Cars,0.0023928649118990647,0.2628815,0.0006820776,Suzuki Car
Genesis Cars,0.006525995214270176,0.25701052,0.001494956,Genesis Car
Jeep Car,0.023928649118990647,0.29343837,0.00026871075,Jeep Cars
Nissan Cars,0.006961061561888188,0.27627516,0.00018887222,Nissan Car
Honda Car,0.009788992821405265,0.25846186,0.0007192453,Honda Cars
Citroen Car,0.009353926473787253,0.28060937,0.00012762602,Citroen Cars
Renault Cars,0.001957798564281053,0.2778941,0.00036760172,Renault Car
Chevrolet Cars,0.006743528388079182,0.27505362,0.0009235951,Chevrolet Car
Suzuki Car,0.0021753317380900587,0.27874178,0.00054196117,Suzuki Cars
Mitsubishi Cars,0.010441592342832281,0.27440235,0.00025428334,Mitsubishi Car
Hyundai Car,0.08288013922123123,0.28012535,0.0002250321,Hyundai Cars
BMW Car,0.023276049597563627,0.279814,0.00058700884,BMW Cars
Fiat Car,0.0258864476832717,0.28743687,0.00034424438,Fiat Cars
Kia Car,0.036763106373721995,0.279787,0.00028303248,Kia Cars
GMC Car,0.009353926473787253,0.28415877,0.00040859953,GMC Cars
Peugeot Car,0.0030454644333260824,0.27509442,0.00024030039,Peugeot Cars
Land Rover Cars,0.0036980639547531,0.2913304,0.00036581123,Land Rover Car
Mitsubishi Car,0.0006525995214270176,0.27769566,1.41859055e-05,Mitsubishi Cars
MG Cars,0.013269523602349358,0.27696884,0.0006704096,MG Car
Subaru Car,0.005220796171416141,0.28220883,0.00018300612,Subaru Cars
Saab Cars,0.0013051990428540352,0.28938487,0.00043691197,Saab Car
Mini Car,0.01522732216663041,0.29078737,0.00014009475,Mini Cars
MG Car,0.007831194257124212,0.28269023,0.00057766173,MG Cars
Porsche Car,0.014139656297585382,0.28731343,0.00011748534,Porsche Cars
Porsche Cars,0.0015227322166630412,0.29553542,0.00014213154,Porsche Car
Audi Car,0.01805525342614749,0.28786686,0.00031574664,Audi Cars
Aston Martin Car,0.019142919295192518,0.3035401,0.00035117974,Aston Martin Cars
Volvo Cars,0.030889710680878833,0.27167362,0.000944554,Volvo Car
Aston Martin Cars,0.003915597128562106,0.30152166,0.00044381618,Aston Martin Car
Volkswagen Cars,0.009136393299978247,0.28962988,0.0003744534,Volkswagen Car
Jaguar Cars,0.04589949967370024,0.28636986,0.00055469497,Jaguar Car
BMW Cars,0.00630846204046117,0.2916712,0.00089097023,BMW Car
Mazda Cars,0.0008701326952360235,0.29436928,0.0004073307,Hyundai Cars
Studebaker Car,0.01957798564281053,0.30486873,0.00040713415,Studebaker Cars
Volvo Car,0.016967587557102457,0.2814825,0.00015804094,Volvo Cars
Ferrari Car,0.015009788992821405,0.28158757,9.7005264e-05,Ferrari Cars
Maserati Cars,0.0028279312595170763,0.289598,0.00029927952,Maserati Car
Lincoln Car,0.015662388514248424,0.26582026,0.00058345,Lincoln Cars
Saab Car,0.01000652599521427,0.2864288,0.00069989846,Saab Cars
Hyundai Cars,0.016532521209484445,0.26073408,0.0016265856,Hyundai Car
Ford Car,0.008483793778551229,0.2779757,0.00033237995,Ford Cars
Renault Car,0.016750054383293453,0.27636597,0.00031233454,Renault Cars
Daewoo Ferrari Car,0.008483793778551229,0.2839656,0.0004449074,Daewoo Ferrari Cars
Daewoo Ferrari Cars,0.001957798564281053,0.2767254,0.0012479225,Daewoo Ferrari Car
Jaguar Car,0.008048727430933217,0.2828229,0.00027077264,Jaguar Cars
Volkswagen Car,0.005873395692843159,0.28036872,0.00057073875,Volkswagen Cars
Ram Trucks Car,0.0147922558190124,0.31008458,0.00046661322,Ram Trucks Cars
Peugeot Cars,0.001957798564281053,0.28132337,0.0001563165,Peugeot Car
Dodge Car,0.01370458994996737,0.2874217,0.00019546539,Dodge Cars
Hudson Car,0.006961061561888188,0.22665985,0.0016450658,Hudson Cars
Buick Cars,0.02632151403088971,0.29681143,0.00017408891,Buick Car
Buick Car,0.015444855340439417,0.29063538,0.00049657555,Buick Cars
Oldsmobile Car,0.005655862519034153,0.28713506,0.00066748034,Oldsmobile Cars
Cadillac Car,0.012834457254731346,0.29203644,0.00014892675,Cadillac Cars
Oldsmobile Cars,0.0013051990428540352,0.3052869,0.00016694267,Oldsmobile Car
Chrysler Car,0.003915597128562106,0.2835892,0.00013597144,Chrysler Cars
Bugatti Car,0.01370458994996737,0.30665138,0.00033389198,Bugatti Cars
Acura Car,0.006090928866652165,0.2847534,0.00020782437,Acura Cars
Ram Trucks Cars,0.030237111159451817,0.29528117,0.0012196191,Ram Trucks Car
Bentley Cars,0.004350663476180117,0.29449216,0.0012091876,Bentley Car
Alfa Romeo Car,0.01587992168805743,0.2926827,0.00013143722,Alfa Romeo Cars
Ferrari Cars,0.0013051990428540352,0.28399613,0.00012591977,Ford Cars
Maserati Car,0.0110941918642593,0.29656368,0.00023113513,Maserati Cars
