category,fraction,average_dot_product,variance,second_best_category
Image of dew,0.10346837656659866,0.28899425,0.00031953194,Picture of dew
Picture of dew,0.0030603322646458758,0.27062547,0.00054160756,Image of dew
Image of rain,0.07811133780238998,0.26597917,0.0002738967,Picture of rain
Image of frost,0.1674438939084815,0.2896754,0.000238397,Picture of frost
Image of glaze,0.0002914602156805596,0.26602477,3.2633543e-06,Image of hail
Image of rime,0.12110171961527251,0.28886762,0.00027186717,Picture of rime
Picture of frost,0.00684931506849315,0.29190254,0.00025773555,Image of frost
Picture of hail,0.007869425823375109,0.30227473,0.00044930424,Image of hail
Picture of rainbow,0.010492567764500145,0.30997574,0.00013593833,Image of rainbow
Image of hail,0.08758379481200816,0.30562544,0.00058877724,Picture of hail
Picture of rime,0.004663363450888954,0.2801051,0.0003926903,Image of rime
frost,0.0001457301078402798,0.22119488,0.0,Image of frost
Image of fogsmog,0.1320314777032935,0.29719397,0.00032165562,Picture of fogsmog
Image of snow,0.08918682599825124,0.268741,0.00020983952,Picture of snow
Picture of sandstorm,0.04430195278344506,0.31918263,0.00032652053,Image of sandstorm
Image of sandstorm,0.05362867968522297,0.3013752,0.00047147792,Picture of sandstorm
Picture of lightning,0.012387059166423783,0.30815464,0.00010204315,Image of lightning
sandstorm,0.0001457301078402798,0.29633602,0.0,Picture of sandstorm
Picture of snow,0.002331681725444477,0.28176117,0.00015178323,Image of snow
fogsmog,0.0004371903235208394,0.29154852,0.00012379885,Image of fogsmog
Picture of fogsmog,0.0010201107548819587,0.30161163,0.00035783224,Image of fogsmog
Image of rainbow,0.02346254736228505,0.30464154,0.00010127903,Picture of rainbow
Picture of rain,0.003643252696006995,0.28194845,0.0002916908,Image of rain
rain,0.000728650539201399,0.26620358,0.0002675891,Image of rain
snow,0.002914602156805596,0.26182106,0.00012633204,Image of snow
Image of lightning,0.0425531914893617,0.30498284,8.042871e-05,Picture of lightning
lightning,0.0001457301078402798,0.28394556,0.0,Picture of lightning
