category,fraction,average_dot_product,variance,second_best_category
Image of pretty gardenias,0.06002728512960437,0.32399493,0.00021000342,Image of gardenias
Image of pretty lilies,0.0927694406548431,0.31785026,6.314586e-05,Picture of pretty lilies
Image of hydrangeas,0.0572987721691678,0.33650067,0.00015090761,Image of pretty hydrangeas
Picture of pretty tulips,0.058663028649386086,0.31572208,4.1595726e-05,Image of pretty tulip
Image of daisies,0.06957708049113233,0.31802085,0.0001411812,Image of pretty daisies
Image of pretty bougainvillea,0.07776261937244201,0.3303207,0.00015098171,Image of bougainvillea
Image of pretty daisies,0.04365620736698499,0.31695485,0.00012715161,Image of daisies
Image of pretty orchids,0.07366984993178717,0.32281747,9.3574876e-05,Image of orchids
Image of pretty hibiscus,0.045020463847203276,0.32033917,0.00011132703,Image of hibiscus
Cool lilies,0.01227830832196453,0.31760246,5.003479e-05,Image of pretty lilies
Image of hibiscus,0.03274215552523874,0.32005575,0.00016355515,Image of pretty hibiscus
Detailed garden_roses,0.008185538881309686,0.29683486,8.25425e-05,Image of pretty garden_roses
Image of peonies,0.045020463847203276,0.32404846,8.8229324e-05,Image of pretty peonies
Cool hydrangeas,0.008185538881309686,0.34296763,4.220009e-05,Image of pretty hydrangeas
Image of pretty peonies,0.058663028649386086,0.32110763,0.00013261617,Image of peonies
Image of pretty garden_roses,0.0723055934515689,0.3115685,0.00014127875,Picture of pretty garden_roses
Image of orchids,0.010914051841746248,0.3087951,0.00016020983,Image of pretty orchids
Cool bougainvillea,0.0068212824010914054,0.34240124,2.222061e-05,Picture of bougainvillea
Image of pretty tulip,0.030013642564802184,0.31762248,0.00011549213,Image of tulip
Image of gardenias,0.04365620736698499,0.33048785,0.00013948977,Image of pretty gardenias
Picture of pretty garden_roses,0.0068212824010914054,0.31423217,0.00015277267,Image of pretty garden_roses
Pretty bougainvillea,0.004092769440654843,0.32915777,1.7007193e-05,Picture of pretty bougainvilleas
Image of pretty hydrangeas,0.01637107776261937,0.33910942,4.4027965e-05,Image of hydrangeas
Cool hibiscus,0.015006821282401092,0.32091424,4.4584274e-05,Image of pretty hibiscus
Image of tulip,0.005457025920873124,0.33582604,3.0770898e-06,Image of pretty tulip
hibiscuses,0.004092769440654843,0.30662006,0.0002562801,Image of pretty hibiscus
Image of garden_roses,0.010914051841746248,0.29295534,0.00011396408,Image of pretty garden_roses
Picture of pretty gardenias,0.001364256480218281,0.32103804,0.0,Picture of gardenias
hydrangeas,0.001364256480218281,0.31759086,0.0,hydrangeas
Image of lilies,0.002728512960436562,0.32164708,9.526312e-05,Image of pretty lilies
Detailed tulip,0.001364256480218281,0.32463485,0.0,Image of pretty tulip
tulips,0.002728512960436562,0.30278295,6.714463e-05,Picture of pretty tulips
bougainvilleas,0.001364256480218281,0.31983995,0.0,Picture of pretty bougainvilleas
Detailed orchids,0.002728512960436562,0.3146881,5.080551e-05,Image of pretty orchids
Detailed bougainvillea,0.004092769440654843,0.27975965,0.0016028335,Image of bougainvillea
gardenias,0.001364256480218281,0.3253932,0.0,gardenias
Cool garden_roses,0.001364256480218281,0.29687232,0.0,Picture of garden_roses
Picture of pretty bougainvilleas,0.002728512960436562,0.32431614,0.00091326237,Image of pretty bougainvillea
Detailed hibiscus,0.001364256480218281,0.32361725,0.0,Image of pretty hibiscus
Detailed lilies,0.001364256480218281,0.3237667,0.0,Image of pretty lilies
Picture of pretty lilies,0.001364256480218281,0.340754,0.0,Image of pretty lilies
Picture of hibiscus,0.001364256480218281,0.31503215,0.0,Image of pretty hibiscus
Picture of peonies,0.001364256480218281,0.32379985,0.0,Image of peonies
