category,fraction,average_dot_product,variance,second_best_category
Large ice hockey depictions,0.007567720489426409,0.26536003,0.00010127219,Small ice hockey depictions
Small hockey depictions,0.006789730532569488,0.26791942,0.00021657348,Small ice hockey depictions
ice hockey depiction,0.013508734705424711,0.27915132,0.0001694794,Medium ice hockey depiction
Medium ice hockey depictions,0.0038192234245703373,0.26544872,0.00022693034,Large ice hockey depictions
Small ice hockey depiction,0.0007779899568569206,0.28212965,0.00087697397,ice hockey depiction
Small ice hockey depictions,0.004597213381427258,0.27300873,0.00018933369,Large ice hockey depictions
ice hockey depictions,0.0013438008345710447,0.26870418,0.00030909086,Large ice hockey depictions
Medium ice hockey depiction,0.004738666100855789,0.27852067,0.00016444476,ice hockey depiction
hockey depiction,0.027583280288563546,0.2721197,0.00036411284,Medium hockey depiction
hockey depictions,0.0014852535539995756,0.26557657,0.00035994392,Small hockey depictions
Large hockey depiction,0.000848716316571186,0.26703936,0.00021566947,ice hockey depiction
Medium hockey depictions,0.00028290543885706204,0.27189398,0.00041336566,hockey depictions
Large ice hockey depiction,0.0014852535539995756,0.29906774,0.0004174539,ice hockey depiction
Small kabaddi depictions,0.006011740575712568,0.27067512,0.00034696356,Large kabaddi depictions
kabaddi depiction,0.004243581582855931,0.2780104,0.00046191216,Small kabaddi depiction
Large hockey depictions,0.0004950845179998585,0.2657979,7.023982e-05,Large ice hockey depictions
Medium hockey depiction,0.0005658108777141241,0.2624912,0.0005687773,hockey depiction
Small hockey depiction,0.000848716316571186,0.2671356,0.00061494607,hockey depiction
Small kabaddi depiction,0.010891859395996888,0.2996124,0.00033747684,Large kabaddi depiction
Large kabaddi depictions,0.02404696230285027,0.27783418,0.0003573025,Small kabaddi depictions
wrestling depiction,0.03720206520970366,0.28164616,0.00021723469,Large wrestling depiction
Large kabaddi depiction,0.004738666100855789,0.30362132,0.00028624464,kabaddi depiction
badminton depiction,0.014852535539995756,0.2882132,0.00046199618,Small badminton depiction
Medium gymnastics depiction,0.006506825093712427,0.28939122,0.00023201756,gymnastics depiction
Small football depiction,0.0007072635971426551,0.27974442,0.00024119616,Medium football depiction
Small badminton depictions,0.026946743051135157,0.2886899,0.00026967708,Large badminton depictions
gymnastics depiction,0.035221727137704224,0.29563493,0.00039208654,Medium gymnastics depiction
