category,fraction,average_dot_product,variance,second_best_category
Baked Potato,0.016,0.3025191,0.00055981276,Baked Potatoes
Baked Potatoes,0.07975,0.30030304,0.000626634,Large Baked Potatoes
Crispy Chicken,0.0742,0.28695926,0.00042688622,Crispy Chickens
Large Baked Potatoes,0.00905,0.30007082,0.0004913056,Baked Potatoes
Crispy Chickens,0.016,0.29008776,0.00021481514,Crispy Chicken
Taquitos,0.04535,0.29048228,0.0005702783,Large Taquitos
Large Taco,0.01865,0.283454,0.0002391447,Large Tacos
Tacos,0.0367,0.28258333,0.00020836874,Large Tacos
Large Baked Potato,0.0009,0.29932296,0.0003130436,Baked Potato
Hot Dog,0.00825,0.29285005,0.0002887379,Large Hot Dog
Fries,0.0835,0.29576987,0.00031107827,Fries
Sandwiches,0.01515,0.2817033,0.0004329178,Sandwich
Pizza,0.05925,0.28184575,0.0001164883,Large Pizza
Large Burgers,0.0134,0.28237718,0.0002003997,Burgers
Sandwich,0.0495,0.28429666,0.0002512537,Large Sandwich
Donut,0.0288,0.2932398,0.00028495656,Large Donut
Donuts,0.04555,0.28959838,0.00026117486,Donut
Large Donut,0.015,0.30043072,0.00017361323,Donut
Large Donuts,0.0094,0.28671873,0.00020166661,Donuts
Burger,0.0368,0.2772504,0.00013068966,Large Burger
Large Hot Dogs,0.04705,0.29476792,0.00022593062,Hot Dogs
Large Hot Dog,0.02845,0.29618144,0.00021438733,Large Hot Dogs
Hot Dogs,0.01035,0.2891575,0.0004967584,Large Hot Dogs
Burgers,0.0068,0.26750344,0.00030887127,Large Burgers
Large Sandwich,0.0345,0.29097542,0.00021716132,Sandwich
Large Sandwiches,0.0098,0.28787604,0.00039636844,Sandwiches
Large Tacos,0.0357,0.28066823,0.00019972131,Tacos
Large Burger,0.03635,0.28698513,0.00011095679,Burger
Large Crispy Chicken,0.01985,0.28743973,0.0002578428,Crispy Chicken
Large Taquitos,0.0352,0.29832342,0.00025751375,Taquitos
Large Taquito,0.004,0.28853205,0.00031756758,Taquito
Pizzas,0.0015,0.27148524,0.00026989778,Pizza
Large Pizza,0.03425,0.28767312,9.792913e-05,Pizza
Large Pizzas,0.0065,0.2774104,0.00022879381,Large Pizza
Taco,0.00905,0.27428263,0.00047860225,Tacos
Taquito,0.00035,0.2692873,0.0006286587,Large Taquito
Large Crispy Chickens,0.00495,0.29362893,0.0003223034,Crispy Chicken
Large Fries,0.01415,0.2928362,0.00039557603,Large Fries
